word,word_lemma
nærmarkeder,nærmarkede
plantefond,plantefond
ligestillet,ligestille
ansøgning,ansøgning
stødt,støde
støtteregler,støtteregle
tryk,tryk
afsøgt,afsøge
kommentaren,kommentar
fødevaresektor,fødevaresektor
afvikles,afvikle
markeret,markere
markerede,markere
tallerkenen,tallerken
indkøbskurven,indkøbskurv
mælk,mælk
jage,jage
fødevareerhverv,fødevareerhverv
udviklinger,udviklinge
markere,marker
fortsættes,fortsætte
landbrugs,landbrugs
fastholdelse,fastholdelse
videreudvikling,videreudvikling
produktionsmetoderne,produktionsmetod
derigennem,derigennem
fødevareeksport,fødevareekspor
lovprisning,lovprisning
gennemstegte,gennemstege
smilet,smil
tirsdag,tirsdag
fordeling,fordeling
carsten,carst
bach,bach
uddybning,uddybning
smagsløgene,smagsløg
tildelingen,tildeling
botanisere,botaniser
juleaften,juleaften
mærkesag,mærkesag
indgås,indgås
kompromiser,kompromise
regeringskonstellation,regeringskonstellation
nødlidende,nødlide
regeringsanliggende,regeringsanliggende
qua,qua
fordelingen,fordeling
wienerschnitzel,wienerschnitzel
puttet,putte
økologien,økologien
klimabelastning,klimabelastning
spis,spise
vælg,vælg
bælgfrugter,bælgfrugte
slukke,slukke
tørsten,tørst
rødvin,rødvin
vedkende,vedkende
forbrugervalg,forbrugervalg
pådutte,pådutte
finurligheder,finurlighede
vejlede,vejle
informere,informere
læner,læn
køledisken,køledisk
klimakostråd,klimakostråd
højne,højne
folkesundhed,folkesundhed
livsstilssygdomme,livsstilssygdomme
diabetes,diabetes
kræftsygdomme,kræftsygdomme
indtog,indtage
vejledninger,vejledninger
lisbeth,lisbeth
ugentligt,ugentligt
ajourført,ajourføre
idéer,idé
charlotte,charlotte
bagge,bagge
hansen,hansen
kris,kris
madkultur,madkultur
sundere,sunder
tidssvarende,tidssvarende
ledende,lede
moderaternes,moderat
repræsentere,repræsentere
indstillingsberettigede,indstillingsberettige
bestyrelse,bestyrelse
leves,leve
lyster,lyst
klimapanel,klimapanel
verdensborger,verdensborg
klimaaftrykket,klimaaftrykke
fraværende,fraværende
landbrugsdyr,landbrugsdyr
fiskeopdræt,fiskeopdræt
munde,mu
mættes,mætte
menneskemunde,menneskemunde
dyremunde,dyremu
omstiller,omstille
spiste,spise
landbrugsarealet,landbrugsareale
topmøde,topmøde
montreal,montreal
mætte,mætte
klimaperspektiv,klimaperspektiv
biodiversitetsperspektiv,biodiversitetsperspektiv
dyreetisk,dyreetisk
anormal,anormal
spørg,spørge
bedsteforældre,bedsteforældr
kødproduktionen,kødproduktion
intensiveret,intensivere
stuve,stuv
tusinder,tusinde
atter,att
fabrikshaller,fabrikshalle
etisk,etisk
beregningerne,beregning
sundhedsudgifter,sundhedsudgift
væksteventyr,væksteventyr
analytikerne,analytike
vækstrater,vækstrate
vindmølleeventyr,vindmølleeventyr
plantebøffer,plantebøffe
plantemælk,plantemælk
trekløver,trekløve
landbrugspakke,landbrugspakke
knæbøjninger,knæbøjning
finale,final
plantestrategi,plantestrategi
bestilt,bestille
økologistrategi,økologistrategi
strategier,strategie
selvros,selvros
samspil,samspil
indbakke,indbakke
tilblivelsen,tilblivelse
kreds,kreds
entusiastiske,entusiastisk
udviklingsorienterede,udviklingsorientere
jordet,jord
slettet,slette
landkortet,landkortet
smadre,smadre
decimeret,decimere
sync,sync
statistikkerne,statistikk
hyldede,hylde
frihedsrettigheder,frihedsrettighede
forladt,forlade
fødevaresystemet,fødevaresysteme
subsidier,subsidi
dyreproduktion,dyreproduktion
klimaudledninger,klimaudledning
klimamålene,klimamålene
indretning,indretning
dyrehold,dyrehold
frilands,friland
bureaukratiske,bureaukratisk
afgiftskroner,afgiftskron
bureaukratiet,bureaukrati
hyldes,hylde
bureaukrati,bureaukrati
landbrugsfonde,landbrugsfonde
subsidieret,subsidiere
gevinsterne,gevinst
smågriseproduktion,smågriseproduktion
smågris,smågris
smågrise,smågris
eksporteventyr,eksporteventyr
pressede,presse
griseproduktion,griseproduktion
fluktuerer,fluktuere
israel,israel
holland,holland
clean,clean
meat,meat
laboratoriekød,laboratoriekød
fermenteringstanke,fermenteringstanke
landbrugsfamilier,landbrugsfamilie
randen,rande
groet,gro
baghave,baghave
hæftede,hæftede
venstreorienterede,venstreorienteret
salgsfremme,salgsfremme
tilvælger,tilvælge
sundhedsfordele,sundhedsfordel
ubestrideligt,ubestrideligt
tackle,tackl
danmarksdemokrater,danmarksdemokrater
kerer,kere
rødglødende,rødglødende
velfærdsstat,velfærdsstat
videregående,videregående
sundhedssektor,sundhedssektor
industrialiseringen,industrialisering
landbrugserhvervet,landbrugserhverve
vegetabilsk,vegetabilsk
bogstaveligste,bogstaveligst
smagsdommere,smagsdommer
indkøbsvogn,indkøbsvogn
muliggøres,muliggøre
tilskuddet,tilskud
sortsudvikling,sortsudvikling
vidensformidling,vidensformidling
vegetabilske,vegetabilsk
skylle,skylle
badevandet,badevande
oksefars,oksefars
årsværk,årsværk
døv,døv
bønneproduktion,bønneproduktion
larver,larve
imødegår,imødegå
erhvervsfremme,erhvervsfrem
betænkelighed,betænkelighed
lovens,lov
straffesanktioner,straffesanktion
straffes,straffes
kontrolmyndigheder,kontrolmyndighed
lokaliteter,lokalitet
lussing,lussing
planøkonomi,planøkonomi
borgerlig,borgerlig
borgerligt,borgerligt
tidsler,tidsl
buketten,bukett
solidaritet,solidaritet
omtalte,omtale
promilleafgiftsfond,promilleafgiftsfond
bagbenene,bagben
tilmed,tilmed
aviser,avis
kendetegnende,kendetegne
importører,importør
bekendte,bekendt
skibby,skibby
fødevareproduktionen,fødevareproduktion
byrderne,byrd
fordelt,fordele
brancher,branche
livgivende,livgivende
biologiske,biologisk
processerne,process
søskendeflok,søskendeflok
liberale,liberale
bisse,bisse
sekretariatsmedarbejdere,sekretariatsmedarbejd
bestyrelsesmedlemmer,bestyrelsesmedlem
ansøgningsskemaer,ansøgningsskemaer
driftsudgift,driftsudgift
anslået,anslå
kludetæppe,kludetæppe
svøbe,svøbe
overbevisning,overbevisning
tjent,tjene
fødselshjælper,fødselshjælpe
regnbueforældre,regnbueforældre
indtjeningsmuligheder,indtjeningsmulighede
akvakultur,akvakultur
uanet,uane
uudnyttet,uudnytte
undret,undre
antræk,antræk
vækstplan,vækstplan
akvakulturen,akvakultur
vertikalt,vertikal
vertikal,vertikalle
særstatus,særstatus
tildeles,tildele
uheldig,uheldig
vertikale,vertikale
bæredygtighedskriterie,bæredygtighedskriterie
adgangsgivende,adgangsgive
kriterie,kriterie
betingelserne,betingelse
påbegyndt,påbegyndt
påbegyndes,påbegyndes
ansøgningstidspunktet,ansøgningstidspunkte
tilskudsvilkårene,tilskudsvilkår
bekendtgørelsen,bekendtgørelse
udformningen,udformning
indledte,indlede
arealstøtte,arealstøtte
gårsdagens,gårsdag
omfordelingsforslag,omfordelingsforslag
rosen,rose
genvundne,genvundne
aftalemøde,aftalemøde
vistnok,vistnok
indikere,indikere
fødselshjælp,fødselshjælp
omfordele,omfordel
princippet,princip
omfordelingen,omfordeling
samfundsniveau,samfundsniveau
indikerede,indikere
ensartet,ensartet
nyhedsværdi,nyhedsværdi
forligskarakter,forligskarakte
kristendemokraterne,kristendemokrat
ironi,ironi
forekomme,forekomme
uheldigt,uheldig
hober,hober
administrationsomkostninger,administrationsomkostning
indgangsvinkel,indgangsvinkel
udbetale,udbetale
klaret,klare
udpeg,udpeg
huserer,husere
fremhæve,fremhæve
favoriserer,favorisere
beløbet,beløb
fordoblet,fordoble
markedskræfter,markedskræfte
produktionsform,produktionsform
favoriseret,favorisere
rummet,rum
ordvalg,ordvalg
dækkede,dække
forhandlere,forhandler
blåt,blå
sammenhold,sammenhold
gods,gods
larsen,larsen
husdyrene,husdyrene
æg,æg
ressourcespild,ressourcespild
kvælstofforurening,kvælstofforurening
vandrammedirektiv,vandrammedirektiv
indarbejdet,indarbejde
udbetaler,udbetal
dyrkede,dyrke
fordobles,fordoble
økoeksporten,økoeksporte
hjemmemarkedet,hjemmemarked
skrue,skrue
butikkerne,butikk
ærter,ært
kræft,kræft
plantebranche,plantebranche
eksportmarkedet,eksportmarkede
medfinansiering,medfinansiering
efteruddannelse,efteruddannelse
køkkenmedarbejdere,køkkenmedarbejder
eksportfremstød,eksportfremstød
ærtesorter,ærtesorte
plantefondens,plantefond
opstarte,opstart
bekendtgørelse,bekendtgørelse
gruppefritagelse,gruppefritagelse
statsstøtteregler,statsstøtteregler
egenfinansiering,egenfinansiering
modarbejder,modarbejde
ansøgningsrunde,ansøgningsru
støttetilsagn,støttetilsagn
regeringsdannelse,regeringsdannelse
regeringsopstart,regeringsopstart
bestyrelsen,bestyrelse
fremdriften,fremdrift
afsætningsfremme,afsætningsfremme
promilleafgiftsfonden,promilleafgiftsfond
svinefoder,svinefode
elsker,elske
tvungen,tvung
valgmulighed,valgmulighed
kostvaner,kostvane
halvkogte,halvkog
bønner,bønn
fortrøstningsfuld,fortrøstningsfuld
skolemad,skolemad
madpakke,madpakke
vederlag,vederlag
slagside,slagside
overførselsindkomsterne,overførselsindkomster
allermindst,allermindst
fødevarepriser,fødevareprise
husholdningsbudgettet,husholdningsbudgettet
kødet,kød
danskeres,danskere
førtidspensionister,førtidspensioniste
enlige,enlig
mor,mor
kødindkøb,kødindkøb
ulighedsskabende,ulighedsskabende
ernæringsmæssigt,ernæringsmæssigt
næringsstoffer,næringsstoffe
tilgængelige,tilgængelig
skære,skære
slog,slå
uligheden,ulighed
skatteomlægning,skatteomlægning
overførselsindkomst,overførselsindkomst
ulighed,ulighed
rabatter,rabatter
lønindkomst,lønindkomst
torben,torben
landmandsvenner,landmandsvenn
falster,falste
dyrket,dyrke
biodynamisk,biodynamisk
edamamebønnen,edamamebønn
flagesalt,flagesalt
citron,citron
belgiske,belgisk
ardo,ardo
orehoved,orehovede
lageret,lagere
nyborg,nyborg
fabrik,fabrik
aftage,aftage
pensionskasser,pensionskasse
producentforeningen,producentforening
mødte,møde
niger,nige
landbrugsvarer,landbrugsvare
niébébønner,niébébønne
kommercielle,kommerciel
koge,koge
nigers,nigers
stolthed,stolthed
fordømme,fordømme
klimagevinst,klimagevinst
sundhedsgevinst,sundhedsgevinst
samfundsgevinst,samfundsgevinst
august,august
hurtighed,hurtighed
udnytter,udnytte
statsstøtteloven,statsstøttelov
iværksættere,iværksættere
universiteterne,universiteter
fagbevægelsen,fagbevægelse
kødbaserede,kødbasere
genåbnet,genåbn
handlingsplanen,handlingsplan
landbrugsforhandlingerne,landbrugsforhandlinge
afløb,afløb
ligestille,ligestil
samarbejdede,samarbejde
slippet,slippe
anførte,anførte
nicaraguanske,nicaraguansk
grotesk,grotesk
vegetariske,vegetariske
øllaug,øllaug
bønnelaug,bønnelaug
niébébønnerne,niébébønn
diversitet,diversite
opskrifter,opskrift
vedstår,vedstå
formynderi,formynderi
indstille,indstille
tilgængeligheden,tilgængelighed
landbrugsordfører,landbrugsordføre
ordførerskaber,ordførerskab
kultur,kultur
udlændinge,udlændinge
følgeerhvervene,følgeerhvervene
tættest,tættest
storbyerne,storby
skæpper,skæppe
sejt,sejt
forhandlingsforløb,forhandlingsforløb
hedengangne,hedengangne
formåede,formåe
dvæle,dvæle
definitivt,definitivt
last,last
brast,brast
ansøgningsfristerne,ansøgningsfriste
læben,læb
landboforeninger,landboforening
landsforening,landsforening
optimisme,optimisme
dynamisk,dynamisk
verdensklasse,verdensklasse
omstillingsparate,omstillingsparae
påfører,påføre
socialisterne,socialist
produktive,produktive
omstillingsprocesser,omstillingsprocesse
pessimistisk,pessimistisk
ordførerskab,ordførerskab
sindssygt,sindssygt
smittet,smitte
ærede,ære
medlems,medlems
subsidiering,subsidiering
afskaffet,afskaffe
forældet,forælde
neutralt,neutralt
påføre,påføre
førstebehandlet,førstebehandle
fortærsket,fortærske
omfangsrig,omfangsrig
aftalte,aftale
udbrede,udbret
tallerkener,tallerkene
spisebordene,spisebord
gastronomien,gastronomien
vandt,vinde
uofficielle,uofficielle
verdensmesterskab,verdensmesterskab
bocuse,bocus
d,d
or,or
fejringen,fejring
slotspladsen,slotsplads
håndboldherrerne,håndboldherre
fødevareafgrøder,fødevareafgrøde
demonstrationsprogram,demonstrationsprogram
struktur,struktur
udvalgsdebatten,udvalgsdebatte
støttesatser,støttesatse
eksportfremme,eksportfremme
gruppefritagelser,gruppefritagelse
ydes,yde
støttekategorier,støttekategorie
daglig,daglig
føl,føl
ansøgningspotentiale,ansøgningspotentiale
netværk,netværk
statsstøttegodkendelse,statsstøttegodkendelse
ansøgere,ansøger
antageligvis,antageligvis
udbetaling,udbetaling
administrationen,administration
køreplanen,køreplan
afdække,afdække
bearbejdes,bearbejde
afsøger,afsøg
statsstøttesatserne,statsstøttesatserne
bekræftelse,bekræftelse
genkende,genke
stepperne,stepp
optimere,optimere
smidiggøre,smidiggøre
ansøgningsprocessen,ansøgningsprocesse
maksimum,maksimum
dilemmaet,dilemma
ansøge,ansøge
skælder,skælde
venstrekasket,venstrekaske
landbrugskasket,landbrugskaske
ansøger,ansøge
spørgere,spørgere
frafalder,frafald
vidensbaserede,vidensbasere
videndelingsmæssige,videndelingsmæssig
klimatiltag,klimatiltag
mankoen,manko
klimaudfordringer,klimaudfordring
accelererer,accelerere
on,on
track,track
kasseeftersyn,kasseeftersyn
klimastatus,klimastatus
udsving,udsving
fremskrivningerne,fremskrivninge
varmepriserne,varmepriser
klimafremskrivningen,klimafremskrivning
kilometerbaseret,kilometerbasereme
vejafgift,vejafgift
lastbiler,lastbil
klimaeksamen,klimaeksame
valuta,valuta
klimaprogram,klimaprogram
spænd,spænd
kravle,kravl
tænketank,tænketank
dystert,dyster
affaldsaftale,affaldsaftal
forbrændingskapaciteten,forbrændingskapacitet
udfordringens,udfordringe
gasfyret,gasfyr
klimapolitiske,klimapolitisk
lavbundsjorde,lavbundsjord
tilbageholdenhed,tilbageholdenhed
udvist,udvise
givent,givent
rutineflaring,rutineflaring
total,total
sikkerhedsforanstaltninger,sikkerhedsforanstaltninge
mediers,medi
energiwatch,energiwatch
korrespondancer,korrespondance
pletten,plet
sikkerhedsforanstaltning,sikkerhedsforanstaltning
troende,troe
logiske,logisk
rutinemæssig,rutinemæssig
regelændringer,regelændringe
koncessionsgodkendelse,koncessionsgodkendelse
aktindsigten,aktindsigt
mastodont,mastodon
konfronteret,konfronter
futtede,futte
undergrundslovens,undergrundslov
efterforskning,efterforskning
indvinding,indvinding
råstoffer,råstoffe
forhindres,forhindre
selskabers,selskab
produktionsplaner,produktionsplane
tungtvejende,tungtvejende
samfundshensyn,samfundshensyn
nødvendiggør,nødvendiggøre
muskler,muskel
engagementet,engagementet
motiverne,motiv
lødigt,lødig
nyhedsmedie,nyhedsmedie
forarget,forarge
skrider,skride
skærpende,skærpe
omstændighed,omstændighed
selskabet,selskab
regulatorisk,regulatorisk
forberedte,forberede
handlingskasse,handlingskasse
flaring,flaring
teknikaliteterne,teknikalitet
samrådet,samråd
genanvendt,genanvendt
overskudsvarme,overskudsvarme
udnyttelsen,udnyttelse
hovedpunkter,hovedpunkte
prisregulering,prisregulering
modtagerne,modtag
overskudsvarmen,overskudsvarme
bagatelgrænse,bagatelgrænse
prisreguleringen,prisregulering
leverandører,leverandøre
fritages,fritage
bebyrdet,bebyr
energieffektiviseringsordning,energieffektiviseringsordning
energigennemgange,energigennemgange
energieffektiviseringstiltag,energieffektiviseringstiltag
energieffektiviseringsgange,energieffektiviseringsgange
ressourcebrug,ressourcebrug
erhvervsvenlig,erhvervsvenlig
markedsdrevet,markedsdrevet
modspiller,modspille
varmeværk,varmeværk
prisloftet,prislofte
varmekunderne,varmekunde
produktionsomkostningen,produktionsomkostning
prisfastsætter,prisfastsætt
anviser,anvise
spilde,spilde
datacentre,datacenter
køle,køle
opvarmet,opvarme
overskudskulde,overskudskuld
fjernnedkøling,fjernnedkøling
maksimal,maksimal
røber,røbe
statshemmelighed,statshemmelighed
giganternes,gigant
david,david
goliat,goliat
overskudsenergien,overskudsenergi
utaknemlige,utaknemlige
dreng,dreng
klassen,klasse
bide,bide
haserne,has
substitutionsprincippet,substitutionsprincippe
varmekøber,varmekøber
fjernvarmeværk,fjernvarmeværk
aftaleperioden,aftaleperiod
aftageren,aftager
fjernvarmeanlægget,fjernvarmeanlægge
overskudsvarmt,overskudsvarmt
duer,due
teknik,teknik
ledt,lede
søer,søer
udnyttet,udnytte
venligt,venligt
prisloft,prisloft
imødekommer,imødekomme
indvendingerne,indvending
afgiftsstrukturen,afgiftsstruktur
absurde,absurde
fyring,fyring
gråspurvene,gråspurv
procesvand,procesvand
industrivirksomhed,industrivirksomhed
afkøles,afkøle
tilkobling,tilkobling
fjernvarmen,fjernvarm
skørt,skøre
leveringen,levering
sovepude,sovepude
sejrer,sejre
flov,flov
nyttiggjort,nyttiggjor
bebrejdede,bebrejde
smed,smide
rør,røre
nyttiggøre,nyttiggøre
umulige,umulig
cyklede,cykle
skatteminister,skatteminist
forsyningsminister,forsyningsministe
fjernvarmeforbrugerne,fjernvarmeforbruger
elektrificering,elektrificering
snit,snit
umuligheder,umulighed
spildvarme,spildvarme
omstilles,omstille
venstrepræget,venstrepræge
fjernvarmekunder,fjernvarmekunde
tillidsbaseret,tillidsbasere
klimahandlinger,klimahandlinge
energiforsyningssikkerhed,energiforsyningssikkerhed
køligere,køliger
techgiganter,techgigant
viborg,viborg
techdatacenter,techdatacente
køleanlæg,køleanlæg
supermarkeder,supermarked
varmeforsyningskøb,varmeforsyningskøb
djævelen,djævel
svækkes,svække
substitutionsprisen,substitutionsprise
annulleret,annullere
låse,lås
kontraktindgåelsen,kontraktindgåelse
kontraktuelt,kontraktuelt
prisbestemmelser,prisbestemmelse
underkender,underkende
koldere,koldere
gråspurv,gråspurv
spøg,spøg
bar,bære
sandhedens,sandhed
kompromisvillighed,kompromisvillighed
fjernvarmeformål,fjernvarmeformål
kilde,kilde
fjernvarmeforbruget,fjernvarmeforbruge
industrivirksomheder,industrivirksomhed
elektrolyseanlæg,elektrolyseanlæg
omdanner,omdanne
nulafgift,nulafgift
fjernvarmeselskabet,fjernvarmeselskab
varmekilde,varmekilde
fjernvarmekunderne,fjernvarmekund
høringen,høring
kontrakter,kontrakt
varmekilder,varmekilde
varmesektor,varmesektor
naturgasforsyning,naturgasforsyning
geopolitisk,geopolitisk
sigtepunkt,sigtepunkt
energikrisen,energikris
guidende,guidend
sideeffekt,sideeffekt
frigør,frigøre
prisleje,prisleje
køreplan,køreplan
fredag,fredag
lørdag,lørdag
uformelt,uformelt
ministerrådsmøde,ministerrådsmøde
franske,fransk
